damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.1,01,04,19:15:00,2022,입산자실화,산53-16,봉서,장수,산서,전북,01,금요일,04,18:10:00,2022
0.01,01,04,14:59:00,2022,기타,산50,화암,사천,정동,경남,01,금요일,04,13:46:00,2022
0.89,01,04,15:20:00,2022,기타,707-1,부곡,군포,,경기,01,금요일,04,12:38:00,2022
1,01,04,05:05:00,2022,입산자실화,산42,구상,순천,서,전남,01,금요일,04,01:55:00,2022
0.04,01,04,03:00:00,2022,기타,산75-2,면목,중랑,,서울,01,금요일,04,00:20:00,2022
0.01,29,03,21:00:00,2022,기타,산154,비암,양주,광적,경기,29,화요일,03,19:21:00,2022
0.05,29,03,16:15:00,2022,농산부산물소각,산140,자혜,사천,서포,경남,29,화요일,03,14:51:00,2022
0.1,29,03,16:00:00,2022,입산자실화,산7,탕곡,삼척,가곡,강원,29,화요일,03,11:57:00,2022
0.04,28,03,13:25:00,2022,쓰레기소각,산52-3,삼회,가평,청평,경기,28,월요일,03,12:07:00,2022
0.3,28,03,12:15:00,2022,기타,544-4,가현,양평,청운,경기,28,월요일,03,11:00:00,2022
0.02,28,03,10:47:00,2022,입산자실화,산186,석곡,창원 마산합포,구산,경남,28,월요일,03,10:20:00,2022
0.1,28,03,00:50:00,2022,건축물화재비화,산44,가항,창녕,유어,경남,27,일요일,03,22:30:00,2022
0.3,24,03,14:55:00,2022,농산부산물소각,산92,덕교,의령,화정,경남,24,목요일,03,12:43:00,2022
0.33,23,03,17:50:00,2022,기타,산68-7,청강,기장,기장,부산,23,수요일,03,16:28:00,2022
0.09,22,03,16:15:00,2022,입산자실화,산72,두곡,부여,임천,충남,22,화요일,03,15:15:00,2022
0.3,16,03,20:40:00,2022,기타,산39,봉곡,김천,농소,경북,16,수요일,03,17:55:00,2022
0.04,13,03,01:20:00,2022,담뱃불실화,산101-1,비봉,의성,의성,경북,12,토요일,03,23:59:00,2022
0.2,13,03,01:31:00,2022,입산자실화,산22-2,선지,김해,주촌,경남,12,토요일,03,21:39:00,2022
0.02,12,03,21:20:00,2022,담뱃불실화,산54,춘문,남원,이백,전북,12,토요일,03,20:30:00,2022
6,12,03,00:00:00,2022,쓰레기소각,산41-3,생곡,홍천,서석,강원,12,토요일,03,14:09:00,2022
3,12,03,19:21:00,2022,기타,산10,월봉,함평,나산,전남,12,토요일,03,12:49:00,2022
0.1,12,03,12:40:00,2022,담뱃불실화,산71-21,녹양,의정부,,경기,12,토요일,03,11:44:00,2022
0.05,12,03,15:00:00,2022,기타,산12-13,군자,춘천,동산,강원,12,토요일,03,11:34:00,2022
3.8,12,03,13:37:00,2022,기타,산325,내대,산청,사천,경남,12,토요일,03,07:52:00,2022
0.01,11,03,17:30:00,2022,담뱃불실화,90-1,낙동,남원,주생,전북,11,금요일,03,16:42:00,2022
0.3,11,03,16:10:00,2022,기타,산12-6,원평,화성,매송,경기,11,금요일,03,15:20:00,2022
0.04,11,03,15:30:00,2022,입산자실화,144.0,고평,남원,수지,전북,11,금요일,03,14:16:00,2022
0.1,10,03,21:00:00,2022,기타,산18-1,원달,곡성,죽곡,전남,10,목요일,03,19:20:00,2022
0.66,10,03,17:00:00,2022,기타,15067.0,주암,여주,북내,경기,10,목요일,03,15:17:00,2022
0.2,10,03,16:43:00,2022,기타,산104-19,북,용인 처인,남사,경기,10,목요일,03,15:16:00,2022
0.1,10,03,15:46:00,2022,담뱃불실화,산17-1,내산,공주,우성,충남,10,목요일,03,14:04:00,2022
0.16,10,03,14:35:00,2022,농산부산물소각,834-18,환성,서산,지곡,충남,10,목요일,03,13:02:00,2022
0.41,10,03,16:00:00,2022,입산자실화,산10,창암,보령,주산,충남,10,목요일,03,12:13:00,2022
1,10,03,17:00:00,2022,입산자실화,산161-1,녹동,경주,외동,경북,10,목요일,03,02:05:00,2022
1,09,03,00:00:00,2022,기타,산4,천곡,북,,울산,09,수요일,03,20:07:00,2022
0.06,09,03,19:30:00,2022,기타,산72,학동,광주,초월,경기,09,수요일,03,17:40:00,2022
0.3,09,03,16:49:00,2022,기타,산31-1,학석,임실,강진,전북,09,수요일,03,14:50:00,2022
0.2,09,03,16:14:00,2022,입산자실화,730-3,오산,장수,산서,전북,09,수요일,03,14:35:00,2022
0.1,09,03,16:12:00,2022,농산부산물소각,산107,간상,창녕,고암,경남,09,수요일,03,14:17:00,2022
1.3,09,03,18:55:00,2022,입산자실화,산58,개곡,가평,가평,경기,09,수요일,03,14:09:00,2022
0.1,09,03,15:00:00,2022,농산부산물소각,산12,사율,남원,덕과,전북,09,수요일,03,13:43:00,2022
5,09,03,10:00:00,2022,기타,산3-1,상광교,수원 장안,장안,경기,08,화요일,03,23:39:00,2022
1,09,03,01:30:00,2022,입산자실화,산108-1,동화,장수,변암,전북,08,화요일,03,20:01:00,2022
1.1,08,03,17:35:00,2022,쓰레기소각,산187,원소,홍천,북방,강원,08,화요일,03,14:19:00,2022
0.05,08,03,15:00:00,2022,담뱃불실화,산33,서호,서귀포,,제주,08,화요일,03,13:24:00,2022
0.2,08,03,11:45:00,2022,담뱃불실화,산79,덕현,울주,상북,울산,08,화요일,03,10:21:00,2022
0.03,07,03,16:10:00,2022,입산자실화,65.0,적서,당진,대호지,충남,07,월요일,03,15:04:00,2022
0.01,07,03,15:10:00,2022,쓰레기소각,산7-4,동산,고양,덕양,경기,07,월요일,03,14:28:00,2022
0.01,07,03,15:49:00,2022,입산자실화,산42-3,파,수성,,대구,07,월요일,03,14:19:00,2022
0.01,06,03,18:15:00,2022,농산부산물소각,1769-1,구암,사천,사천,경남,06,일요일,03,17:54:00,2022
0.1,06,03,18:30:00,2022,기타,230.0,무림,남해,이동,경남,06,일요일,03,16:40:00,2022
13,07,03,02:00:00,2022,입산자실화,산17-2,직동,울주,언양,울산,06,일요일,03,15:45:00,2022
0.5,06,03,16:40:00,2022,기타,산146-2,길,산청,단성,경남,06,일요일,03,14:02:00,2022
0.06,06,03,15:20:00,2022,입산자실화,산2-3,현북,부여,부여,충남,06,일요일,03,13:04:00,2022
1,06,03,15:01:00,2022,기타,산233,지사,강서,,부산,06,일요일,03,12:48:00,2022
0.01,06,03,12:00:00,2022,입산자실화,산213-1,운곡,함양,서하,경남,06,일요일,03,10:42:00,2022
28,13,03,11:00:00,2022,기타,산39-2,오,달성,가창,대구,05,토요일,03,19:15:00,2022
0.01,05,03,17:40:00,2022,쓰레기소각,산37,모로,밀양,무안,경남,05,토요일,03,16:24:00,2022
5,05,03,17:50:00,2022,기타,산20-1,명산,당진,송산,충남,05,토요일,03,15:30:00,2022
0.02,05,03,15:56:00,2022,기타,산98,신왕,청양,남양,충남,05,토요일,03,15:05:00,2022
0.8,05,03,18:00:00,2022,쓰레기소각,산78,어일,경주,문무대왕,경북,05,토요일,03,14:31:00,2022
0.1,05,03,15:49:00,2022,입산자실화,산15-3,양평,거창,거창,경남,05,토요일,03,14:00:00,2022
0.3,05,03,19:00:00,2022,농산부산물소각,192-1,산법,영주,풍기,경북,05,토요일,03,13:46:00,2022
8,06,03,16:30:00,2022,건축물화재비화,산19-1,장상,안산,상록,경기,05,토요일,03,13:36:00,2022
0.1,05,03,12:40:00,2022,입산자실화,357-25,채운,당진,,충남,05,토요일,03,11:35:00,2022
0.5,05,03,10:35:00,2022,건축물화재비화,산22-1,석계,양산,상북,경남,05,토요일,03,05:10:00,2022
4190.38,11,03,13:00:00,2022,기타,산453-1,남양,강릉,옥계,강원,05,토요일,03,01:08:00,2022
20,05,03,21:00:00,2022,기타,산114-1,송암,강릉,성산,강원,04,금요일,03,22:19:00,2022
3,05,03,09:03:00,2022,입산자실화,산19-3,가흥,함양,마천,경남,04,금요일,03,21:54:00,2022
0.09,04,03,20:30:00,2022,건축물화재비화,산20,신월,광주,초월,경기,04,금요일,03,18:05:00,2022
1.5,05,03,18:00:00,2022,건축물화재비화,산144-1,개포,강남,강남,서울,04,금요일,03,17:14:00,2022
0.4,04,03,17:24:00,2022,기타,산80,방현,아산,염치,충남,04,금요일,03,16:05:00,2022
0.01,04,03,16:35:00,2022,담뱃불실화,1584.0,옥관,구미,옥성,경북,04,금요일,03,15:46:00,2022
184.01,11,03,17:00:00,2022,기타,산5,외룡,영월,김삿갓,강원,04,금요일,03,12:45:00,2022
16301.98,13,03,18:00:00,2022,기타,산154,두천,울진,북,경북,04,금요일,03,11:17:00,2022
1,04,03,09:00:00,2022,기타,"산14,산15-1",소성,성주,초전,경북,04,금요일,03,02:34:00,2022
0.01,04,03,01:50:00,2022,기타,산42,온수,강화,길상,인천,04,금요일,03,01:01:00,2022
0.2,03,03,19:00:00,2022,건축물화재비화,산50-16,명포,성주,선남,경북,03,목요일,03,18:01:00,2022
0.2,03,03,18:00:00,2022,담뱃불실화,산70,신덕,영천,청통,경북,03,목요일,03,16:54:00,2022
0.1,03,03,16:55:00,2022,농산부산물소각,산30,월정,안성,일죽,경기,03,목요일,03,15:04:00,2022
0.01,03,03,15:30:00,2022,입산자실화,산27,현천,고양,덕양,경기,03,목요일,03,14:45:00,2022
0.01,03,03,15:40:00,2022,기타,산16,우고,양주,광적,경기,03,목요일,03,13:37:00,2022
0.4,03,03,14:30:00,2022,담뱃불실화,328-1,흑송,문경,산북,경북,03,목요일,03,13:02:00,2022
0.3,03,03,14:15:00,2022,입산자실화,산31-1,소담,창원 의창,,경남,03,목요일,03,12:39:00,2022
0.7,10,03,18:00:00,2022,기타,산5-3,회동,금정,,부산,02,수요일,03,14:43:00,2022
0.05,01,03,18:17:00,2022,기타,산11-2,상황,홍성,서부,충남,01,화요일,03,17:21:00,2022
0.5,01,03,07:00:00,2022,기타,산16,천전,안동,임하,경북,01,화요일,03,01:37:00,2022
0.15,28,02,00:00:00,2022,입산자실화,산87,정상,안동,,경북,28,월요일,02,20:18:00,2022
0.01,28,02,18:50:00,2022,입산자실화,산17-1,성금,단양,대강,충북,28,월요일,02,17:26:00,2022
0.1,28,02,18:20:00,2022,입산자실화,산11,괴정,곡성,겸,전남,28,월요일,02,16:15:00,2022
813.89,03,03,18:00:00,2022,입산자실화,산83,노양,합천,율곡,경남,28,월요일,02,14:20:00,2022
0.03,28,02,15:20:00,2022,농산부산물소각,산102-5,방아,용인 처인,남사,경기,28,월요일,02,13:46:00,2022
0.09,28,02,11:22:00,2022,농산부산물소각,산50,무덕,정읍,덕천,전북,28,월요일,02,11:00:00,2022
0.3,27,02,21:00:00,2022,입산자실화,산8-10,덕현,울주,상북,울산,27,일요일,02,18:44:00,2022
0.2,27,02,20:00:00,2022,농산부산물소각,산23,대천,영천,화남,경북,27,일요일,02,17:13:00,2022
0.05,27,02,17:40:00,2022,입산자실화,318-28,신정,아산,음봉,충남,27,일요일,02,16:35:00,2022
0.2,27,02,18:00:00,2022,기타,산41,사등,김천,부항,경북,27,일요일,02,15:48:00,2022
1.5,27,02,18:10:00,2022,입산자실화,966-22,내,태안,이원,충남,27,일요일,02,14:25:00,2022
0.14,27,02,18:00:00,2022,농산부산물소각,산98-5,성곡,홍성,결성,충남,27,일요일,02,14:00:00,2022
0.2,27,02,15:30:00,2022,입산자실화,1023-1,장고항,당진,석문,충남,27,일요일,02,13:56:00,2022
0.02,27,02,14:55:00,2022,쓰레기소각,산21-8,갈현,파주,탄현,경기,27,일요일,02,13:53:00,2022
2,27,02,22:00:00,2022,입산자실화,산159,전하,동,,울산,27,일요일,02,13:26:00,2022
0.1,27,02,11:10:00,2022,입산자실화,산29,하진,단양,적성,충북,27,일요일,02,09:27:00,2022
4,28,02,14:10:00,2022,입산자실화,산86-12,용계,달성,가창,대구,26,토요일,02,21:02:00,2022
0.2,26,02,19:00:00,2022,기타,산23,내성,봉화,봉화,경북,26,토요일,02,16:41:00,2022
0.03,01,02,20:00:00,2023,기타,산16,이곡,기장,철마,부산,01,수요일,02,18:07:00,2023
0.03,01,02,19:53:00,2023,입산자실화,산37-1,갑,유성,,대전,01,수요일,02,16:19:00,2023
0.04,01,02,16:46:00,2023,입산자실화,산33-1,부동,연서,,세종,01,수요일,02,15:57:00,2023
1.5,01,02,21:30:00,2023,쓰레기소각,산8,장암,함안,대산,경남,01,수요일,02,14:00:00,2023
1.2,26,03,17:30:00,2023,기타,산16-1,좌운,홍천,영귀미,강원,26,일요일,03,14:52:00,2023
0.04,26,03,20:00:00,2023,입산자실화,산54-1,방성,양주,백석,경기,26,일요일,03,14:50:00,2023
22,27,03,08:00:00,2023,건축물화재비화,산92,동막,강화,화도,인천,26,일요일,03,14:45:00,2023
0.2,24,03,20:10:00,2023,기타,산175,강촌,춘천,남산,강원,24,금요일,03,18:12:00,2023
0.01,24,03,15:57:00,2023,담뱃불실화,371-15,원흥,고양,덕양,경기,24,금요일,03,15:39:00,2023
0.03,24,03,14:00:00,2023,기타,산151,팔당,남양주,와부,경기,24,금요일,03,12:10:00,2023
0.01,24,03,11:30:00,2023,기타,산94,지금,남양주,,경기,24,금요일,03,11:01:00,2023
0.5,22,03,22:30:00,2023,쓰레기소각,산226,좌포,진안,성수,전북,22,수요일,03,19:47:00,2023
0.05,22,03,19:00:00,2023,기타,산41-3,오음,화천,간동,강원,22,수요일,03,17:15:00,2023
0.5,22,03,18:30:00,2023,건축물화재비화,산23,귀래,청주 상당,남성,충북,22,수요일,03,16:11:00,2023
0.03,22,03,16:20:00,2023,기타,산21-2,신도,옹진,북도,인천,22,수요일,03,15:42:00,2023
0.5,22,03,16:00:00,2023,입산자실화,산62,두여,익산,여산,전북,22,수요일,03,14:31:00,2023
0.2,22,03,15:23:00,2023,기타,산267,신덕,태안,소원,충남,22,수요일,03,12:41:00,2023
0.5,22,03,16:00:00,2023,입산자실화,산62,영오,상주,공성,경북,22,수요일,03,12:37:00,2023
1,22,03,22:00:00,2023,입산자실화,산1-1,성곡,단양,적성,충북,22,수요일,03,12:20:00,2023
0.5,22,03,19:00:00,2023,기타,산149,적,양구,국토정중앙,강원,22,수요일,03,12:16:00,2023
0.1,22,03,13:30:00,2023,입산자실화,산14-1,철목,무주,무풍,전북,22,수요일,03,11:25:00,2023
0.2,22,03,16:00:00,2023,기타,산263,명덕,완주,소양,전북,22,수요일,03,11:07:00,2023
0.4,22,03,04:06:00,2023,입산자실화,산71,평동,제천,백운,충북,22,수요일,03,01:10:00,2023
16,20,03,09:00:00,2023,쓰레기소각,산137,금치,순천,별량,전남,18,토요일,03,21:31:00,2023
0.1,19,03,06:00:00,2023,기타,산43-1,관화,성주,선남,경북,18,토요일,03,16:56:00,2023
15,19,03,16:30:00,2023,기타,산40,신기,평창,진부,강원,18,토요일,03,16:38:00,2023
0.8,19,03,09:10:00,2023,농산부산물소각,산51,백전,정선,화암,강원,18,토요일,03,15:45:00,2023
2,18,03,18:10:00,2023,입산자실화,산18-2,남심,보령,미산,충남,18,토요일,03,15:17:00,2023
3,19,03,10:40:00,2023,입산자실화,산92-1,신,화순,청풍,전남,18,토요일,03,14:55:00,2023
0.3,18,03,18:00:00,2023,쓰레기소각,산58,조천,옥천,청성,충북,18,토요일,03,14:34:00,2023
10,18,03,19:00:00,2023,입산자실화,산53-1,금정,영동,심천,충북,18,토요일,03,14:08:00,2023
0.1,18,03,17:30:00,2023,입산자실화,산20-7,북노,제천,한수,충북,18,토요일,03,14:01:00,2023
3,18,03,20:10:00,2023,입산자실화,산129-8,간중,완주,용진,전북,18,토요일,03,13:34:00,2023
2,18,03,16:15:00,2023,담뱃불실화,산4-1,예산,예산,예산,충남,18,토요일,03,13:21:00,2023
0.2,18,03,16:30:00,2023,쓰레기소각,산27,오산,제천,청풍,충북,18,토요일,03,12:41:00,2023
0.07,18,03,13:57:00,2023,농산부산물소각,산19-1,지내,여주,북내,경기,18,토요일,03,12:15:00,2023
0.7,18,03,13:30:00,2023,입산자실화,산67-1,운곡,완주,용진,전북,18,토요일,03,11:47:00,2023
0.16,01,03,16:00:00,2023,담뱃불실화,산20,사리현,고양,일산동,경기,01,수요일,03,14:45:00,2023
0.3,01,03,20:48:00,2023,쓰레기소각,산243,곡천,나주,동강,전남,01,수요일,03,14:37:00,2023
0.3,01,03,09:00:00,2023,기타,산23-1,산서,경주,양남,경북,01,수요일,03,05:31:00,2023
0.01,24,02,19:00:00,2023,입산자실화,산56,장안,서,,대전,24,금요일,02,17:47:00,2023
0.05,24,02,17:10:00,2023,입산자실화,산48,명주,강진,칠량,전남,24,금요일,02,14:29:00,2023
3,24,02,00:00:00,2023,담뱃불실화,산106-8,병산,기장,정관,부산,24,금요일,02,14:20:00,2023
0.06,24,02,14:20:00,2023,기타,산140,덕인,울진,온정,경북,24,금요일,02,13:19:00,2023
0.1,22,02,17:55:00,2023,기타,269-9,도내,파주,월룡,경기,22,수요일,02,14:52:00,2023
0.1,22,02,14:00:00,2023,기타,328-13,늑구,삼척,도계,강원,22,수요일,02,12:26:00,2023
2.1,22,02,17:38:00,2023,농산부산물소각,산6,문덕,청주 상당,문의,충북,22,수요일,02,11:53:00,2023
0.5,21,02,14:30:00,2023,기타,산83,중평,문경,문경,경북,21,화요일,02,12:38:00,2023
0.07,21,02,12:33:00,2023,쓰레기소각,산113-1,조남,시흥,,경기,21,화요일,02,11:36:00,2023
0.01,20,02,15:10:00,2023,담뱃불실화,산3-1,구기,종로,,서울,20,월요일,02,13:26:00,2023
0.3,20,02,14:52:00,2023,쓰레기소각,산61-7,자안,화성,비봉,경기,20,월요일,02,12:40:00,2023
0.1,20,02,13:10:00,2023,담뱃불실화,산167-1,내의,군위,소보,경북,20,월요일,02,11:29:00,2023
1,19,02,22:50:00,2023,쓰레기소각,산99,사월,안동,임동,경북,19,일요일,02,19:14:00,2023
0.12,19,02,18:57:00,2023,기타,산86,오빈,양평,양평,경기,19,일요일,02,17:13:00,2023
0.06,17,02,15:10:00,2023,기타,665-8,행신,고양,덕양,경기,17,금요일,02,14:04:00,2023
0.03,14,02,16:01:00,2023,건축물화재비화,산32,포,시흥,,경기,14,화요일,02,14:18:00,2023
0.06,12,02,23:44:00,2023,건축물화재비화,산63,정배,양평,서종,경기,12,일요일,02,22:38:00,2023
0.01,10,02,13:20:00,2023,쓰레기소각,산41-1,초이,하남,,경기,10,금요일,02,12:04:00,2023
0.01,09,02,20:40:00,2023,담뱃불실화,산1-4,함적,논산,가양곡,충남,09,목요일,02,19:40:00,2023
0.4,09,02,16:19:00,2023,입산자실화,산38,화심,완주,소양,전북,09,목요일,02,12:57:00,2023
0.1,04,02,20:00:00,2023,입산자실화,산82,봉계,포항 북,기계,경북,04,토요일,02,18:20:00,2023
0.1,04,02,14:10:00,2023,기타,914.0,인월,순천,,전남,04,토요일,02,11:51:00,2023
0.5,04,02,13:30:00,2023,담뱃불실화,산256-1,용천,기장,일광,부산,04,토요일,02,10:54:00,2023
0.95,04,02,10:00:00,2023,기타,산10-3,강천,여주,강천,경기,03,금요일,02,17:26:00,2023
0.2,03,02,16:52:00,2023,기타,산33,다대,양평,청운,경기,03,금요일,02,15:29:00,2023
0.1,09,01,20:35:00,2023,기타,산53-4,방곡,합천,용주,경남,09,월요일,01,19:41:00,2023
0.06,09,01,20:00:00,2023,기타,산176-1,광산,광산,,광주,09,월요일,01,18:05:00,2023
0.06,09,01,15:20:00,2023,쓰레기소각,산463-3,위촌,강릉,성산,강원,09,월요일,01,13:39:00,2023
0.01,12,04,11:59:00,2023,기타,691-2,신동,금산,남일,충남,12,수요일,04,11:02:00,2023
0.3,12,04,09:40:00,2023,입산자실화,산30,원,양산,원동,경남,12,수요일,04,05:31:00,2023
0.2,03,05,17:50:00,2023,기타,산123-13,쌍용,영월,한반도,강원,03,수요일,05,16:28:00,2023
0.1,03,05,16:20:00,2023,쓰레기소각,산185-3,간파,연천,전곡,경기,03,수요일,05,14:09:00,2023
1.4,03,05,19:10:00,2023,농산부산물소각,산104,예밀,영월,김삿갓,강원,03,수요일,05,13:55:00,2023
3,03,05,18:00:00,2023,입산자실화,산30,토정,부여,홍산,충남,03,수요일,05,12:51:00,2023
0.01,12,01,18:19:00,2023,입산자실화,산11-2,석수,안양,만안,경기,12,목요일,01,17:14:00,2023
0.7,12,01,18:00:00,2023,농산부산물소각,산83-4,금송,함평,학교,전남,12,목요일,01,13:56:00,2023
0.45,12,01,17:18:00,2023,입산자실화,산12-1,대원,구미,옥성,경북,12,목요일,01,13:43:00,2023
9.51,13,01,06:20:00,2023,기타,산42-3,금봉,성주,가천,경북,12,목요일,01,12:47:00,2023
2,03,05,20:00:00,2023,입산자실화,산1-1,명곶,양구,국토정중앙,강원,03,수요일,05,12:27:00,2023
0.06,19,06,16:50:00,2023,기타,산78-1,산수,춘천,남산,강원,19,월요일,06,14:45:00,2023
0.1,19,06,17:00:00,2023,기타,산20,화전,보은,내북,충북,19,월요일,06,14:13:00,2023
0.05,19,06,15:00:00,2023,기타,산91-4,월현,장수,계북,전북,19,월요일,06,13:35:00,2023
0.2,23,04,22:10:00,2023,입산자실화,산27,교,영양,입암,경북,23,일요일,04,19:21:00,2023
0.01,23,04,12:13:00,2023,쓰레기소각,산47,소랑,거제,거제,경남,23,일요일,04,10:24:00,2023
0.1,23,04,11:30:00,2023,입산자실화,산148,둔둔,원주,소초,강원,23,일요일,04,09:47:00,2023
